Item ID, Profit, Weight
2002,794,24
2003,305,39
2004,1103,38
2005,1167,25
2006,2013,48
2007,1807,42
2008,1288,39
2009,1126,32
2010,1146,33
2011,110,20
2012,727,33
2013,940,29
2014,257,18
2015,1026,29
2016,223,29
2017,790,21
2018,209,25
2019,141,22
2020,1015,35
2021,1710,21
2022,452,37
2023,502,23
2024,1628,28
2025,1626,39
2026,944,41
2027,1148,43
2028,460,35
2029,2367,49
2030,592,39
2031,570,31
2032,1208,29
2033,424,22
2034,834,24
2035,933,34
2036,1204,42
2037,858,17
2038,612,34
2039,110,43
2040,1252,21
2041,110,48
2042,1287,28
2043,964,33
2044,1375,50
2045,1627,39
2046,610,30
2047,661,48
2048,1278,50
2049,1310,32
2050,2226,44
2051,489,34
2052,1469,43
2053,873,47
2054,1249,36
2055,919,15
2056,162,26
2057,917,24
2058,1116,28
2059,1728,34
2060,1819,42
2061,925,42
2062,1396,19
2063,694,28
2064,564,23
2065,1320,38
2066,1114,33
2067,259,18
2068,435,45
2069,935,30
2070,822,26
2071,466,23
2072,713,45
2073,842,36
2074,350,33
2075,1396,36
2076,910,42
2077,581,45
2078,1672,30
2079,500,26
2080,1964,47
2081,746,43
2082,1548,37
2083,349,29
2084,1552,50
2085,1408,29
2086,251,25
2087,860,15
2088,1128,31
2089,1027,33
2090,705,24
2091,671,16
2092,1076,26
2093,1225,17
2094,277,19
2095,790,28
2096,494,22
2097,1144,40
2098,346,29
2099,1396,35
2100,1091,34
2101,1192,28
2102,832,17
2103,1016,34
2104,1173,30
2105,1754,35
2106,544,39
2107,680,38
2108,1268,31
2109,610,34
2110,471,31
2111,256,46
2112,1103,24
2113,1937,27
2114,1072,26
2115,110,39
2116,1610,27
2117,583,43
2118,936,50
2119,928,24
2120,1555,50
2121,1821,32
2122,1228,15
2123,334,39
2124,922,42
2125,110,31
2126,1882,49
2127,905,39
2128,110,26
2129,1112,38
2130,1577,50
2131,1386,22
2132,1144,18
2133,688,30
2134,193,22
2135,854,37
2136,1945,35
2137,1557,31
2138,1787,43
2139,1361,19
2140,1401,39
2141,1239,43
2142,1347,34
2143,1081,18
2144,1043,19
2145,738,37
2146,715,23
2147,707,39
2148,670,28
2149,932,37
2150,346,19
2151,1325,27
2152,1191,21
2153,1006,37
2154,237,24
2155,1536,22
2156,159,19
2157,1495,36
2158,814,31
2159,1113,50
2160,1014,22
2161,1460,29
2162,473,24
2163,1244,43
2164,1127,32
2165,1814,35
2166,291,34
2167,1612,36
2168,461,25
2169,1155,36
2170,552,38
2171,1834,27
2172,110,34
2173,2114,30
2174,889,41
2175,1007,19
2176,1877,22
2177,775,33
2178,751,28
2179,1315,35
2180,1656,42
2181,413,22
2182,110,48
2183,1837,35
2184,407,29
2185,1296,42
2186,756,35
2187,1887,23
2188,241,36
2189,219,28
2190,802,39
2191,1095,28
2192,1363,28
2193,1665,31
2194,1462,34
2195,992,45
2196,1251,31
2197,874,37
2198,176,29
2199,803,28
2200,846,41
2201,1383,37
2202,1488,38
2203,1263,28
2204,862,45
2205,730,29
2206,702,26
2207,2296,28
2208,1347,26
2209,871,46
2210,1091,15
2211,1183,34
2212,1075,49
2213,538,31
2214,1272,24
2215,110,22
2216,1115,35
2217,966,28
2218,110,31
2219,1351,15
2220,1277,34
2221,1441,30
2222,1840,39
2223,110,41
2224,824,26
2225,1337,16
2226,1209,18
2227,1232,19
2228,1149,26
2229,1025,39
2230,297,29
2231,1370,30
2232,249,20
2233,1202,38
2234,651,32
2235,1904,22
2236,490,29
2237,1214,39
2238,347,27
2239,376,33
2240,110,24
2241,1529,40
2242,763,39
2243,362,38
2244,1556,31
2245,110,21
2246,644,44
2247,1289,21
2248,1354,15
2249,828,15
2250,693,39
2251,864,31
2252,1499,36
2253,475,35
2254,789,28
2255,858,29
2256,446,15
2257,1490,31
2258,1091,43
2259,843,35
2260,1223,30
2261,1355,30
2262,1111,29
2263,1746,31
2264,920,23
2265,2137,46
2266,1053,42
2267,1087,31
2268,462,23
2269,1576,19
2270,1663,36
2271,1247,24
2272,1260,34
2273,1212,23
2274,1623,28
2275,611,47
2276,154,39
2277,938,15
2278,1075,23
2279,354,28
2280,1441,50
2281,611,36
2282,907,38
2283,691,32
2284,761,38
2285,644,50
2286,1097,24
2287,1825,22
2288,1149,17
2289,622,38
2290,1471,48
2291,635,24
2292,671,37
2293,1730,31
2294,1649,49
2295,1176,29
2296,938,36
2297,1305,35
2298,505,39
2299,588,29
2300,796,45
2301,549,45
2302,1004,15
2303,615,22
2304,367,22
2305,222,31
2306,1073,40
2307,1380,22
2308,236,34
2309,345,21
2310,1588,42
2311,792,32
2312,944,35
2313,685,24
2314,933,31
2315,692,24
2316,682,41
2317,431,38
2318,230,49
2319,1466,25
2320,924,36
2321,1033,15
2322,1510,36
2323,1778,16
2324,1222,28
2325,1565,17
2326,852,21
2327,1673,30
2328,560,21
2329,1093,20
2330,1681,30
2331,1060,36
2332,1736,24
2333,544,22
2334,910,48
2335,110,35
2336,1166,35
2337,496,31
2338,1233,30
2339,1112,27
2340,849,17
2341,772,37
2342,1078,38
2343,496,32
2344,1234,29
2345,761,37
2346,110,17
2347,1662,45
2348,679,34
2349,1147,41
2350,948,35
2351,1022,23
2352,1589,43
2353,1626,26
2354,1031,21
2355,598,36
2356,779,33
2357,531,26
2358,874,16
2359,549,32
2360,1013,28
2361,444,15
2362,1487,26
2363,1319,24
2364,1101,29
2365,1007,39
2366,1225,21
2367,935,31
2368,550,29
2369,1341,32
2370,1048,50
2371,1847,22
2372,110,33
2373,1101,50
2374,957,28
2375,1279,27
2376,922,34
2377,905,46
2378,524,29
2379,848,21
2380,1960,35
2381,393,34
2382,269,15
2383,1697,30
2384,1107,31
2385,1134,21
2386,457,45
2387,1486,28
2388,1405,41
2389,1604,17
2390,1082,39
2391,656,15
2392,1599,27
2393,1301,15
2394,787,19
2395,1598,48
2396,1256,28
2397,639,25
2398,808,31
2399,237,38
2400,1287,15
2401,706,36
2402,750,41
2403,629,25
2404,1527,19
2405,930,39
2406,2004,40
2407,536,36
2408,1403,40
2409,1501,38
2410,451,43
2411,615,31
2412,1408,27
2413,930,37
2414,542,29
2415,554,25
2416,870,33
2417,1654,24
2418,1098,33
2419,1834,36
2420,1100,46
2421,707,49
2422,598,31
2423,1140,28
2424,1614,34
2425,795,32
2426,866,31
2427,845,23
2428,516,33
2429,1309,35
2430,869,50
2431,424,29
2432,142,30
2433,1217,23
2434,1071,32
2435,1119,36
2436,981,35
2437,1386,33
2438,1065,40
2439,569,35
2440,1384,35
2441,604,37
2442,521,39
2443,1157,17
2444,964,33
2445,222,18
2446,865,33
2447,713,35
2448,1405,24
2449,745,31
2450,2121,25
2451,790,31
2452,1319,35
2453,256,33
2454,759,44
2455,1133,24
2456,697,26
2457,576,31
2458,728,37
2459,1831,33
2460,1349,32
2461,484,29
2462,503,39
2463,1215,33
2464,138,45
2465,1779,40
2466,1463,24
2467,1651,15
2468,1054,33
2469,2186,25
2470,1943,47
2471,328,20
2472,579,34
2473,545,30
2474,1099,38
2475,635,45
2476,829,33
2477,892,20
2478,1042,41
2479,1842,28
2480,1031,37
2481,276,26
2482,1067,42
2483,1028,26
2484,550,34
2485,1083,36
2486,1300,35
2487,997,32
2488,545,19
2489,621,21
2490,925,36
2491,1381,27
2492,752,29
2493,552,28
2494,1384,25
2495,623,48
2496,189,15
2497,853,15
2498,985,19
2499,1436,35
2500,1259,44
2501,1298,41
2502,110,35
2503,963,28
2504,2036,32
2505,900,15
2506,1344,18
2507,110,44
2508,961,33
2509,817,36
2510,737,40
2511,1096,28
2512,1563,32
2513,746,43
2514,1531,18
2515,935,50
2516,1751,38
2517,806,32
2518,133,21
2519,1018,38
2520,851,45
2521,110,19
2522,1215,35
2523,1063,36
2524,1196,43
2525,636,36
2526,1917,44
2527,395,42
2528,1531,35
2529,282,24
2530,1773,33
2531,1192,37
2532,1330,23
2533,1200,25
2534,1346,37
2535,110,24
2536,961,17
2537,1941,30
2538,1441,48
2539,819,19
2540,246,40
2541,1513,31
2542,453,27
2543,1100,30
2544,110,37
2545,791,43
2546,1612,42
2547,704,30
2548,670,38
2549,1459,42
2550,445,27
2551,1563,33
2552,714,48
2553,287,38
2554,675,39
2555,821,26
2556,1425,37
2557,232,20
2558,1793,25
2559,1023,50
2560,772,32
2561,1219,35
2562,987,23
2563,772,26
2564,1366,26
2565,1158,31
2566,1463,43
2567,1469,21
2568,1427,40
2569,689,35
2570,1229,42
2571,491,21
2572,947,26
2573,1649,22
2574,1175,28
2575,353,36
2576,849,27
2577,747,18
2578,1429,40
2579,110,43
2580,1304,28
2581,1525,28
2582,986,25
2583,614,31
2584,252,27
2585,1070,38
2586,110,29
2587,383,42
2588,316,19
2589,470,50
2590,671,36
2591,593,26
2592,1077,36
2593,1516,40
2594,637,34
2595,1084,24
2596,1455,35
2597,471,37
2598,219,36
2599,972,42
2600,602,43
2601,1244,33
2602,110,30
2603,238,19
2604,570,25
2605,1137,34
2606,1221,36
2607,1337,28
2608,657,38
2609,503,26
2610,866,30
2611,859,16
2612,1569,33
2613,755,30
2614,1457,30
2615,212,17
2616,884,36
2617,1187,25
2618,1135,29
2619,429,33
2620,1123,33
2621,1633,41
2622,1190,38
2623,110,29
2624,1920,45
2625,1151,36
2626,291,27
2627,973,44
2628,858,30
2629,1002,26
2630,946,24
2631,1331,32
2632,689,29
2633,110,36
2634,1818,48
2635,961,22
2636,1138,24
2637,1108,25
2638,318,15
2639,684,30
2640,1003,33
2641,1136,44
2642,560,23
2643,1021,36
2644,788,32
2645,932,28
2646,1249,30
2647,1656,31
2648,1181,30
2649,556,15
2650,528,37
2651,1422,21
2652,405,37
2653,1550,22
2654,1027,18
2655,1603,28
2656,626,23
2657,1225,21
2658,1121,28
2659,1482,31
2660,985,43
2661,1524,27
2662,1539,35
2663,739,50
2664,1316,22
2665,923,27
2666,1185,18
2667,1058,31
2668,167,28
2669,1637,19
2670,649,19
2671,1686,27
2672,553,42
2673,1420,29
2674,1314,36
2675,1438,44
2676,937,18
2677,337,40
2678,1446,28
2679,831,33
2680,674,36
2681,1004,32
2682,848,30
2683,646,18
2684,1362,27
2685,996,40
2686,1284,24
2687,1180,16
2688,976,28
2689,1155,21
2690,1392,28
2691,931,36
2692,110,15
2693,1236,39
2694,1374,29
2695,2084,28
2696,913,34
2697,826,37
2698,968,36
2699,1356,39
2700,1238,29
2701,876,35
2702,472,28
2703,643,29
2704,971,31
2705,2261,42
2706,1178,18
2707,1509,35
2708,1768,37
2709,2317,26
2710,110,30
2711,1338,46
2712,110,37
2713,1451,29
2714,1649,34
2715,121,39
2716,931,23
2717,1253,38
2718,1650,42
2719,1247,30
2720,1478,31
2721,405,15
2722,876,29
2723,443,30
2724,1098,22
2725,1041,34
2726,1686,38
2727,1035,39
2728,438,27
2729,748,35
2730,1461,18
2731,1075,21
2732,789,27
2733,313,19
2734,1297,33
2735,1291,41
2736,624,15
2737,282,43
2738,984,34
2739,2042,31
2740,1041,15
2741,432,26
2742,1064,34
2743,529,30
2744,275,27
2745,2496,30
2746,1854,30
2747,1158,21
2748,403,29
2749,387,32
2750,883,15
2751,1150,38
2752,844,37
2753,928,27
2754,1238,28
2755,1465,30
2756,775,40
2757,1004,30
2758,1147,25
2759,1680,35
2760,534,40
2761,1259,31
2762,2007,43
2763,610,38
2764,362,33
2765,1235,23
2766,1201,15
2767,967,35
2768,2207,44
2769,1510,36
2770,1514,49
2771,409,37
2772,1582,30
2773,1204,26
2774,341,39
2775,1163,31
2776,1447,27
2777,1200,42
2778,1167,23
2779,672,31
2780,637,34
2781,110,29
2782,1296,41
2783,1592,30
2784,446,25
2785,798,17
2786,1644,28
2787,1166,24
2788,1323,25
2789,1108,24
2790,470,37
2791,507,32
2792,506,34
2793,865,30
2794,1257,28
2795,954,29
2796,1453,33
2797,371,28
2798,928,33
2799,1143,36
2800,595,38
2801,277,36
2802,1544,34
2803,1000,32
2804,1776,24
2805,729,33
2806,1266,27
2807,620,40
2808,1214,38
2809,836,36
2810,1269,35
2811,110,18
2812,1153,33
2813,937,28
2814,1370,37
2815,745,33
2816,1427,48
2817,1405,20
2818,1244,24
2819,815,41
2820,1145,25
2821,874,18
2822,425,46
2823,1554,39
2824,238,37
2825,498,30
2826,244,29
2827,827,35
2828,783,28
2829,1844,42
2830,839,50
2831,1416,31
2832,1100,33
2833,1576,22
2834,1524,38
2835,589,29
2836,1140,37
2837,1669,37
2838,1587,33
2839,1289,25
2840,803,26
2841,962,35
2842,1240,30
2843,729,15
2844,425,36
2845,1416,15
2846,979,36
2847,1132,36
2848,1868,35
2849,1748,25
2850,1376,43
2851,988,43
2852,110,31
2853,545,42
2854,735,23
2855,849,22
2856,1339,37
2857,689,34
2858,1003,26
2859,776,30
2860,369,22
2861,701,32
2862,1866,49
2863,531,46
2864,318,23
2865,1105,35
2866,1020,33
2867,196,32
2868,674,32
2869,819,37
2870,1650,29
2871,1017,17
2872,875,33
2873,445,18
2874,1065,29
2875,911,18
2876,911,33
2877,1358,30
2878,670,34
2879,1048,33
2880,1582,22
2881,1629,20
2882,1232,48
2883,1375,37
2884,1541,20
2885,991,22
2886,1741,40
2887,922,16
2888,1221,27
2889,588,32
2890,110,42
2891,1168,20
2892,393,45
2893,1469,24
2894,1293,34
2895,110,31
2896,632,15
2897,454,24
2898,633,37
2899,1085,43
2900,537,36
2901,901,35
2902,795,31
2903,494,33
2904,950,23
2905,904,24
2906,559,38
2907,498,37
2908,1233,35
2909,1123,38
2910,1789,26
2911,1161,27
2912,1124,38
2913,1143,46
2914,1853,33
2915,179,26
2916,1112,50
2917,1696,18
2918,1050,28
2919,983,31
2920,110,27
2921,1016,34
2922,265,33
2923,275,24
2924,1503,36
2925,1867,19
2926,803,30
2927,910,23
2928,1744,18
2929,1262,26
2930,1209,38
2931,815,16
2932,707,39
2933,1107,42
2934,1252,36
2935,920,38
2936,1095,37
2937,1023,50
2938,807,29
2939,428,27
2940,1677,43
2941,820,46
2942,1130,26
2943,784,17
2944,1885,24
2945,537,32
2946,818,37
2947,812,46
2948,2031,48
2949,289,39
2950,211,45
2951,1217,32
2952,313,41
2953,2094,17
2954,857,29
2955,1353,37
2956,472,43
2957,948,32
2958,2087,29
2959,2433,30
2960,1568,45
2961,1344,37
2962,789,25
2963,1552,27
2964,1428,35
2965,1005,48
2966,616,31
2967,211,47
2968,1250,39
2969,891,26
2970,905,21
2971,1166,39
2972,1086,16
2973,763,44
2974,1088,42
2975,965,32
2976,1559,20
2977,1007,20
2978,649,35
2979,755,33
2980,912,26
2981,791,40
2982,1139,17
2983,376,32
2984,527,24
2985,1514,19
2986,182,20
2987,438,39
2988,637,38
2989,826,49
2990,491,37
2991,1052,45
2992,110,37
2993,1060,36
2994,974,39
2995,179,36
2996,478,31
2997,931,40
2998,1443,36
2999,1370,32
3000,1719,25
3001,838,30
3002,488,26
3003,397,27
3004,795,31
3005,1224,29
3006,1469,25
3007,1064,15
3008,887,26
3009,560,35
3010,1791,49
3011,492,31
3012,1847,23
3013,330,20
3014,925,34
3015,862,37
3016,1773,32
3017,1179,40
3018,251,33
3019,1281,43
3020,1766,23
3021,1674,30
3022,1321,35
3023,1233,27
3024,1047,41
3025,606,29
3026,1001,32
3027,1122,33
3028,878,40
3029,1225,39
3030,439,40
3031,1093,42
3032,1105,27
3033,967,28
3034,1200,38
3035,612,33
3036,1022,29
3037,405,36
3038,1576,19
3039,1422,40
3040,1141,47
3041,454,36
3042,692,39
3043,542,31
3044,888,26
3045,1387,27
3046,790,23
3047,1341,24
3048,1149,29
3049,473,35
3050,1281,23
3051,444,15
3052,608,38
3053,1209,20
3054,1570,26
3055,1264,43
3056,800,42
3057,110,29
3058,1140,29
3059,972,36
3060,1680,18
3061,850,47
3062,1066,38
3063,284,37
3064,1460,27
3065,661,36
3066,1959,32
3067,1671,33
3068,805,31
3069,752,26
3070,2110,24
3071,1391,26
3072,676,30
3073,2089,37
3074,828,15
3075,643,27
3076,565,34
3077,787,20
3078,1153,29
3079,808,15
3080,1097,29
3081,777,30
3082,931,28
3083,1010,42
3084,1503,20
3085,1321,31
3086,1017,30
3087,269,29
3088,482,28
3089,1701,30
3090,869,45
3091,992,24
3092,1081,33
3093,1113,15
3094,1265,32
3095,328,40
3096,1212,15
3097,897,33
3098,1346,35
3099,900,41
3100,1024,37
3101,721,31
3102,1000,47
3103,559,29
3104,290,37
3105,1265,45
3106,1247,24
3107,110,35
3108,1151,17
3109,444,40
3110,1679,25
3111,379,36
3112,1179,19
3113,1542,30
3114,840,27
3115,936,33
3116,1232,38
3117,1221,27
3118,877,38
3119,722,45
3120,1293,25
3121,711,32
3122,1167,33
3123,121,21
3124,1703,35
3125,770,34
3126,1098,28
3127,407,33
3128,1185,35
3129,823,50
3130,1484,30
3131,446,32
3132,396,33
3133,1426,24
3134,1347,39
3135,834,38
3136,1702,26
3137,1105,32
3138,1385,39
3139,1065,31
3140,783,37
3141,551,34
3142,806,50
3143,2030,35
3144,1260,46
3145,417,37
3146,1265,31
3147,394,42
3148,1297,35
3149,1254,35
3150,509,34
3151,547,34
3152,549,35
3153,813,31
3154,477,21
3155,1211,36
3156,482,22
3157,532,44
3158,946,25
3159,733,29
3160,1265,24
3161,761,46
3162,1119,42
3163,353,31
3164,1683,24
3165,847,50
3166,1149,38
3167,1706,46
3168,838,41
3169,979,32
3170,2222,36
3171,1404,28
3172,918,29
3173,1701,26
3174,1800,37
3175,190,26
3176,1098,36
3177,1640,42
3178,1931,40
3179,1903,31
3180,1330,28
3181,1522,33
3182,975,37
3183,1788,16
3184,783,21
3185,1203,16
3186,682,22
3187,962,27
3188,1094,19
3189,156,40
3190,1249,48
3191,1830,15
3192,1828,24
3193,1475,43
3194,224,39
3195,838,24
3196,110,27
3197,918,24
3198,1230,37
3199,1547,26
3200,676,28
3201,131,42
3202,848,36
3203,521,27
3204,226,33
3205,1054,35
3206,777,38
3207,1318,29
3208,1206,23
3209,946,27
3210,275,36
3211,1909,39
3212,766,30
3213,861,24
3214,781,37
3215,1036,21
3216,1350,37
3217,1644,33
3218,968,50
3219,1498,24
3220,532,40
3221,327,25
3222,2149,31
3223,1140,25
3224,110,22
3225,396,24
3226,1047,21
3227,496,32
3228,1187,23
3229,1859,31
3230,461,45
3231,438,20
3232,1139,25
3233,1265,27
3234,524,38
3235,1000,30
3236,537,26
3237,1159,33
3238,256,49
3239,1102,26
3240,617,19
3241,1335,45
3242,967,46
3243,432,24
3244,1041,34
3245,1124,17
3246,1009,38
3247,1646,41
3248,1797,45
3249,1243,36
3250,1459,27
3251,989,28
3252,740,31
3253,1286,40
3254,1361,27
3255,474,37
3256,448,41
3257,1166,29
3258,1456,23
3259,1573,32
3260,986,39
3261,1362,45
3262,1780,27
3263,1089,28
3264,1148,29
3265,991,32
3266,985,40
3267,1393,34
3268,110,34
3269,1313,35
3270,1592,15
3271,801,30
3272,1785,15
3273,1180,23
3274,851,37
3275,242,37
3276,1297,30
3277,599,31
3278,1264,34
3279,576,35
3280,1548,35
3281,1070,27
3282,1345,30
3283,1766,29
3284,1952,37
3285,1348,27
3286,1848,23
3287,749,32
3288,932,35
3289,552,34
3290,757,34
3291,222,32
3292,1064,26
3293,110,41
3294,416,42
3295,1506,26
3296,678,25
3297,987,15
3298,356,21
3299,370,24
3300,944,28
3301,986,19
3302,110,23
3303,1749,20
3304,1947,50
3305,110,30
3306,1645,45
3307,1155,31
3308,110,26
3309,1302,26
3310,680,17
3311,1265,43
3312,950,41
3313,474,42
3314,1623,25
3315,877,38
3316,479,31
3317,558,16
3318,110,38
3319,1802,39
3320,823,30
3321,674,25
3322,1270,29
3323,213,32
3324,407,32
3325,1190,24
3326,993,45
3327,1306,48
3328,783,44
3329,1551,39
3330,1323,37
3331,173,33
3332,970,22
3333,860,23
3334,986,25
3335,614,39
3336,911,21
3337,110,35
3338,2195,30
3339,499,28
3340,661,19
3341,1260,43
3342,1303,50
3343,1563,20
3344,1524,25
3345,961,37
3346,1458,31
3347,1404,29
3348,1309,28
3349,1268,19
3350,1019,39
3351,776,19
3352,333,17
3353,1856,36
3354,789,36
3355,1798,37
3356,1381,27
3357,969,28
3358,1032,36
3359,900,33
3360,1825,36
3361,1178,43
3362,1215,33
3363,1686,21
3364,1601,21
3365,852,36
3366,891,34
3367,1224,34
3368,119,25
3369,1171,31
3370,773,31
3371,1611,32
3372,235,40
3373,1444,32
3374,710,36
3375,1513,28
3376,523,15
3377,1487,35
3378,774,32
3379,620,27
3380,562,42
3381,600,26
3382,861,34
3383,1649,28
3384,1652,39
3385,1892,30
3386,110,37
3387,208,40
3388,1007,27
3389,723,32
3390,1091,40
3391,726,25
3392,1192,37
3393,1658,36
3394,907,28
3395,1470,20
3396,1798,35
3397,110,28
3398,1188,31
3399,733,39
3400,1050,32
3401,1608,36
3402,754,34
3403,602,30
3404,1189,22
3405,1107,22
3406,339,28
3407,785,26
3408,1012,29
3409,815,33
3410,937,31
3411,989,30
3412,674,38
3413,733,35
3414,1439,40
3415,864,26
3416,1413,38
3417,890,17
